GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON_Player_ID,SEASON_MIN,SEASON_FGM,SEASON_FGA,SEASON_FG_PCT,SEASON_FG3M,SEASON_FG3A,SEASON_FG3_PCT,SEASON_FTM,SEASON_FTA,SEASON_FT_PCT,SEASON_OREB,SEASON_DREB,SEASON_REB,SEASON_AST,SEASON_STL,SEASON_BLK,SEASON_TOV,SEASON_PF,SEASON_PTS,SEASON_PLUS_MINUS,SEASON_VIDEO_AVAILABLE,RECENT_Player_ID,RECENT_MIN,RECENT_FGM,RECENT_FGA,RECENT_FG_PCT,RECENT_FG3M,RECENT_FG3A,RECENT_FG3_PCT,RECENT_FTM,RECENT_FTA,RECENT_FT_PCT,RECENT_OREB,RECENT_DREB,RECENT_REB,RECENT_AST,RECENT_STL,RECENT_BLK,RECENT_TOV,RECENT_PF,RECENT_PTS,RECENT_PLUS_MINUS,RECENT_VIDEO_AVAILABLE,VS_TEAM_Player_ID,VS_TEAM_MIN,VS_TEAM_FGM,VS_TEAM_FGA,VS_TEAM_FG_PCT,VS_TEAM_FG3M,VS_TEAM_FG3A,VS_TEAM_FG3_PCT,VS_TEAM_FTM,VS_TEAM_FTA,VS_TEAM_FT_PCT,VS_TEAM_OREB,VS_TEAM_DREB,VS_TEAM_REB,VS_TEAM_AST,VS_TEAM_STL,VS_TEAM_BLK,VS_TEAM_TOV,VS_TEAM_PF,VS_TEAM_PTS,VS_TEAM_PLUS_MINUS,VS_TEAM_VIDEO_AVAILABLE,TEAM_W_PCT,TEAM_GP,TEAM_W,TEAM_L,OPP_W_PCT,OPP_GP,OPP_W,OPP_L
0022300477,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,F,15:29,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,1.0,0.0,12.0,7.0,203114.0,27.054545454545455,5.763636363636364,11.690909090909091,0.4922363636363637,1.709090909090909,4.490909090909091,0.4029818181818182,1.8181818181818181,2.1818181818181817,0.5381636363636364,0.7272727272727273,3.9454545454545453,4.672727272727273,5.3090909090909095,0.9272727272727272,0.2727272727272727,2.309090909090909,2.5636363636363635,15.054545454545455,2.272727272727273,1.0,203114.0,32.0,8.0,13.0,0.615,3.0,6.0,0.4855,1.0,1.5,0.75,1.0,3.5,4.5,6.5,0.5,1.0,4.0,3.5,20.0,-5.0,1.0,203114.0,32.0,8.0,13.0,0.615,3.0,6.0,0.4855,1.0,1.5,0.75,1.0,3.5,4.5,6.5,0.5,1.0,4.0,3.5,20.0,-5.0,1.0,0.7058823529411765,34,12.382352941176471,5.117647058823529,0.15151515151515152,33,3.1818181818181817,13.818181818181818
0022300477,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,39:30,19.0,28.0,0.679,2.0,3.0,0.667,4.0,6.0,0.667,3.0,11.0,14.0,7.0,2.0,1.0,1.0,3.0,44.0,11.0,203507.0,35.24657534246575,11.465753424657533,18.753424657534246,0.6133424657534247,0.4657534246575342,1.6986301369863013,0.22247945205479452,7.041095890410959,10.712328767123287,0.6321095890410959,2.684931506849315,8.835616438356164,11.520547945205479,6.52054794520548,1.1917808219178083,1.082191780821918,3.4246575342465753,2.8767123287671232,30.438356164383563,4.6438356164383565,1.0,203507.0,36.5,9.5,16.5,0.5825,0.5,2.5,0.25,8.5,12.0,0.7095,1.5,13.0,14.5,9.5,2.0,1.5,3.5,2.5,28.0,-4.5,1.0,203507.0,36.5,9.5,16.5,0.5825,0.5,2.5,0.25,8.5,12.0,0.7095,1.5,13.0,14.5,9.5,2.0,1.5,3.5,2.5,28.0,-4.5,1.0,0.7058823529411765,34,12.382352941176471,5.117647058823529,0.15151515151515152,33,3.1818181818181817,13.818181818181818
0022300477,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,33:14,4.0,10.0,0.4,1.0,5.0,0.2,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,4.0,4.0,9.0,8.0,201572.0,30.531645569620252,4.632911392405063,9.556962025316455,0.4779746835443038,1.8734177215189873,5.113924050632911,0.3481645569620253,1.3924050632911393,1.6962025316455696,0.48377215189873424,1.481012658227848,3.6962025316455698,5.177215189873418,1.6075949367088607,0.5443037974683544,2.392405063291139,1.0,2.4177215189873418,12.531645569620252,3.5063291139240507,1.0,201572.0,33.0,7.0,14.0,0.508,2.0,5.0,0.4165,2.5,3.5,0.7085,2.0,3.0,5.0,1.0,0.0,2.0,1.0,3.0,18.5,-8.0,1.0,201572.0,33.0,7.0,14.0,0.508,2.0,5.0,0.4165,2.5,3.5,0.7085,2.0,3.0,5.0,1.0,0.0,2.0,1.0,3.0,18.5,-8.0,1.0,0.7058823529411765,34,12.382352941176471,5.117647058823529,0.15151515151515152,33,3.1818181818181817,13.818181818181818
0022300477,1610612749,MIL,Milwaukee,1627736,Malik Beasley,Malik,G,26:35,4.0,6.0,0.667,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,4.0,1627736.0,29.59493670886076,4.050632911392405,9.139240506329115,0.4391012658227849,2.8354430379746836,6.860759493670886,0.40365822784810124,0.31645569620253167,0.4430379746835443,0.13924050632911392,0.5189873417721519,3.151898734177215,3.670886075949367,1.3670886075949367,0.7468354430379747,0.11392405063291139,0.6835443037974683,2.0,11.253164556962025,3.632911392405063,1.0,1627736.0,30.0,3.5,8.0,0.4375,3.0,6.5,0.45,0.0,0.0,0.0,0.0,2.5,2.5,0.5,0.0,0.0,0.0,4.5,10.0,-6.0,1.0,1627736.0,30.0,3.5,8.0,0.4375,3.0,6.5,0.45,0.0,0.0,0.0,0.0,2.5,2.5,0.5,0.0,0.0,0.0,4.5,10.0,-6.0,1.0,0.7058823529411765,34,12.382352941176471,5.117647058823529,0.15151515151515152,33,3.1818181818181817,13.818181818181818
0022300477,1610612749,MIL,Milwaukee,203081,Damian Lillard,Damian,G,38:32,10.0,19.0,0.526,1.0,6.0,0.167,4.0,4.0,1.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,3.0,25.0,11.0,203081.0,35.32876712328767,7.410958904109589,17.493150684931507,0.42308219178082196,3.0136986301369864,8.520547945205479,0.3564383561643835,6.47945205479452,7.041095890410959,0.8919726027397261,0.4931506849315068,3.8904109589041096,4.383561643835616,6.958904109589041,0.9863013698630136,0.2465753424657534,2.643835616438356,1.8356164383561644,24.315068493150687,5.328767123287672,1.0,203081.0,37.0,4.5,17.0,0.2605,1.5,8.5,0.1805,7.5,8.0,0.95,1.0,3.5,4.5,5.0,1.5,0.0,1.5,3.0,18.0,-9.0,1.0,203081.0,37.0,4.5,17.0,0.2605,1.5,8.5,0.1805,7.5,8.0,0.95,1.0,3.5,4.5,5.0,1.5,0.0,1.5,3.0,18.0,-9.0,1.0,0.7058823529411765,34,12.382352941176471,5.117647058823529,0.15151515151515152,33,3.1818181818181817,13.818181818181818
0022300477,1610612759,SAS,San Antonio,1630577,Julian Champagnie,Julian,F,20:54,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-3.0,1630577.0,19.905405405405407,2.2162162162162162,5.4324324324324325,0.3553513513513513,1.364864864864865,3.7432432432432434,0.29497297297297304,1.0135135135135136,1.2432432432432432,0.3842432432432432,0.5675675675675675,2.2162162162162162,2.7837837837837838,1.3918918918918919,0.6486486486486487,0.5675675675675675,0.7702702702702703,1.0405405405405406,6.8108108108108105,-1.9054054054054055,1.0,1630577.0,20.5,1.5,4.0,0.25,1.5,4.0,0.25,1.5,1.5,0.5,0.0,3.0,3.0,2.0,0.5,0.0,1.0,3.0,6.0,-7.0,1.0,1630577.0,20.5,1.5,4.0,0.25,1.5,4.0,0.25,1.5,1.5,0.5,0.0,3.0,3.0,2.0,0.5,0.0,1.0,3.0,6.0,-7.0,1.0,0.15151515151515152,33,3.1818181818181817,13.818181818181818,0.7058823529411765,34,12.382352941176471,5.117647058823529
0022300477,1610612759,SAS,San Antonio,1631110,Jeremy Sochan,Jeremy,F,32:35,3.0,11.0,0.273,1.0,5.0,0.2,2.0,2.0,1.0,2.0,6.0,8.0,5.0,2.0,1.0,1.0,1.0,9.0,-14.0,1631110.0,29.62162162162162,4.594594594594595,10.486486486486486,0.41427027027027025,0.9459459459459459,3.0675675675675675,0.2718378378378378,1.5,1.945945945945946,0.4815405405405405,1.8513513513513513,4.581081081081081,6.4324324324324325,3.364864864864865,0.8378378378378378,0.5405405405405406,1.8918918918918919,2.27027027027027,11.635135135135135,-4.648648648648648,1.0,1631110.0,26.0,4.0,8.5,0.5155000000000001,1.0,3.0,0.375,1.5,2.0,0.375,0.0,2.5,2.5,3.0,0.0,1.0,1.0,1.0,10.5,-12.0,1.0,1631110.0,26.0,4.0,8.5,0.5155000000000001,1.0,3.0,0.375,1.5,2.0,0.375,0.0,2.5,2.5,3.0,0.0,1.0,1.0,1.0,10.5,-12.0,1.0,0.15151515151515152,33,3.1818181818181817,13.818181818181818,0.7058823529411765,34,12.382352941176471,5.117647058823529
0022300477,1610612759,SAS,San Antonio,1641705,Victor Wembanyama,Victor,C,26:11,10.0,18.0,0.556,2.0,8.0,0.25,5.0,6.0,0.833,3.0,6.0,9.0,1.0,1.0,5.0,5.0,5.0,27.0,-11.0,1641705.0,29.6056338028169,7.76056338028169,16.704225352112676,0.4638591549295775,1.8028169014084507,5.549295774647887,0.31249295774647884,4.112676056338028,5.169014084507042,0.7370563380281688,2.267605633802817,8.366197183098592,10.633802816901408,3.859154929577465,1.2394366197183098,3.5774647887323945,3.6619718309859155,2.1549295774647885,21.43661971830986,-2.0,1.0,1641705.0,25.0,8.0,16.0,0.5,2.5,6.5,0.3875,2.0,3.0,0.75,1.0,6.0,7.0,2.0,0.0,2.5,2.0,0.0,20.5,-17.5,1.0,1641705.0,25.0,8.0,16.0,0.5,2.5,6.5,0.3875,2.0,3.0,0.75,1.0,6.0,7.0,2.0,0.0,2.5,2.0,0.0,20.5,-17.5,1.0,0.15151515151515152,33,3.1818181818181817,13.818181818181818,0.7058823529411765,34,12.382352941176471,5.117647058823529
0022300477,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,G,34:49,14.0,21.0,0.667,6.0,9.0,0.667,0.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,34.0,-10.0,1630170.0,33.029411764705884,7.323529411764706,15.529411764705882,0.4608823529411765,2.4411764705882355,6.5588235294117645,0.36394117647058827,2.3676470588235294,2.9558823529411766,0.6769117647058822,0.39705882352941174,3.4411764705882355,3.838235294117647,4.073529411764706,1.0735294117647058,0.3382352941176471,1.588235294117647,1.088235294117647,19.455882352941178,-4.279411764705882,1.0,1630170.0,32.5,6.0,11.5,0.4875,1.5,3.0,0.5,3.0,3.5,0.9,0.5,2.5,3.0,2.0,1.5,0.5,2.0,2.5,16.5,-20.5,1.0,1630170.0,32.5,6.0,11.5,0.4875,1.5,3.0,0.5,3.0,3.5,0.9,0.5,2.5,3.0,2.0,1.5,0.5,2.0,2.5,16.5,-20.5,1.0,0.15151515151515152,33,3.1818181818181817,13.818181818181818,0.7058823529411765,34,12.382352941176471,5.117647058823529
0022300477,1610612759,SAS,San Antonio,1630200,Tre Jones,Tre,G,35:10,7.0,13.0,0.538,0.0,2.0,0.0,4.0,4.0,1.0,2.0,3.0,5.0,6.0,1.0,0.0,3.0,2.0,18.0,-9.0,1630200.0,27.74025974025974,3.935064935064935,7.792207792207792,0.49289610389610383,0.8311688311688312,2.4805194805194803,0.2808051948051948,1.3116883116883118,1.5324675324675325,0.4528051948051948,0.7532467532467533,3.0,3.7532467532467533,6.207792207792208,1.0129870129870129,0.11688311688311688,1.5064935064935066,1.1948051948051948,10.012987012987013,-0.2987012987012987,1.0,1630200.0,23.5,2.5,8.0,0.28350000000000003,0.0,4.0,0.0,0.0,0.0,0.0,0.5,3.5,4.0,3.0,0.5,0.0,0.5,2.5,5.0,-1.5,1.0,1630200.0,23.5,2.5,8.0,0.28350000000000003,0.0,4.0,0.0,0.0,0.0,0.0,0.5,3.5,4.0,3.0,0.5,0.0,0.5,2.5,5.0,-1.5,1.0,0.15151515151515152,33,3.1818181818181817,13.818181818181818,0.7058823529411765,34,12.382352941176471,5.117647058823529
